,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
12736,50,50,6,6,45,45,8,Train/8/00008_00019_00016.png
12737,50,50,6,6,45,45,8,Train/8/00008_00019_00017.png
12738,51,51,6,6,46,46,8,Train/8/00008_00019_00018.png
12739,53,53,5,5,48,48,8,Train/8/00008_00019_00019.png
12740,53,53,5,5,48,48,8,Train/8/00008_00019_00020.png
12741,59,58,6,5,54,53,8,Train/8/00008_00019_00021.png
12742,59,59,6,6,54,54,8,Train/8/00008_00019_00022.png
12743,58,58,5,5,53,53,8,Train/8/00008_00019_00023.png
12744,62,61,6,5,57,56,8,Train/8/00008_00019_00024.png
12745,69,68,7,6,63,62,8,Train/8/00008_00019_00025.png
12746,73,73,7,7,67,67,8,Train/8/00008_00019_00026.png
12747,77,76,7,6,71,70,8,Train/8/00008_00019_00027.png
12748,79,79,7,7,72,72,8,Train/8/00008_00019_00028.png
12749,86,85,8,7,79,78,8,Train/8/00008_00019_00029.png
12750,36,36,6,6,31,31,8,Train/8/00008_00020_00000.png
12751,36,35,6,5,31,30,8,Train/8/00008_00020_00001.png
12752,36,36,6,6,31,31,8,Train/8/00008_00020_00002.png
12753,36,35,6,5,31,30,8,Train/8/00008_00020_00003.png
12754,36,35,6,5,31,30,8,Train/8/00008_00020_00004.png
12755,37,37,6,6,32,32,8,Train/8/00008_00020_00005.png
12756,36,37,5,6,31,32,8,Train/8/00008_00020_00006.png
12757,39,39,6,6,34,34,8,Train/8/00008_00020_00007.png
12758,40,41,5,6,35,36,8,Train/8/00008_00020_00008.png
12759,43,43,6,6,38,38,8,Train/8/00008_00020_00009.png
12760,43,43,6,6,38,38,8,Train/8/00008_00020_00010.png
12761,45,44,6,5,40,39,8,Train/8/00008_00020_00011.png
12762,47,46,6,5,42,41,8,Train/8/00008_00020_00012.png
12763,48,48,5,5,43,43,8,Train/8/00008_00020_00013.png
12764,52,51,6,5,47,46,8,Train/8/00008_00020_00014.png
12765,54,54,5,5,49,49,8,Train/8/00008_00020_00015.png
12766,57,57,5,5,52,52,8,Train/8/00008_00020_00016.png
12767,60,60,5,5,55,55,8,Train/8/00008_00020_00017.png
12768,63,64,5,6,58,59,8,Train/8/00008_00020_00018.png
12769,69,69,6,6,63,63,8,Train/8/00008_00020_00019.png
12770,73,73,6,6,67,67,8,Train/8/00008_00020_00020.png
12771,59,59,6,6,54,54,8,Train/8/00008_00020_00021.png
12772,61,62,5,6,56,57,8,Train/8/00008_00020_00022.png
12773,65,64,6,5,60,59,8,Train/8/00008_00020_00023.png
12774,71,70,7,6,65,64,8,Train/8/00008_00020_00024.png
12775,80,81,7,8,73,74,8,Train/8/00008_00020_00025.png
12776,84,84,7,7,77,77,8,Train/8/00008_00020_00026.png
12777,87,86,8,7,80,79,8,Train/8/00008_00020_00027.png
12778,92,93,8,9,84,85,8,Train/8/00008_00020_00028.png
12779,98,97,9,8,90,89,8,Train/8/00008_00020_00029.png
12780,26,26,5,6,21,21,8,Train/8/00008_00021_00000.png
12781,27,26,5,6,22,21,8,Train/8/00008_00021_00001.png
12782,28,27,5,6,23,22,8,Train/8/00008_00021_00002.png
12783,29,28,5,6,23,23,8,Train/8/00008_00021_00003.png
12784,29,27,5,5,24,22,8,Train/8/00008_00021_00004.png
12785,30,29,6,6,25,23,8,Train/8/00008_00021_00005.png
12786,29,29,5,6,24,23,8,Train/8/00008_00021_00006.png
12787,29,29,5,6,24,24,8,Train/8/00008_00021_00007.png
12788,31,30,5,6,25,25,8,Train/8/00008_00021_00008.png
12789,32,31,6,6,27,26,8,Train/8/00008_00021_00009.png
12790,33,32,5,5,28,27,8,Train/8/00008_00021_00010.png
12791,33,32,5,5,28,27,8,Train/8/00008_00021_00011.png
12792,35,34,5,5,29,28,8,Train/8/00008_00021_00012.png
12793,35,33,6,5,30,28,8,Train/8/00008_00021_00013.png
12794,36,35,6,6,31,30,8,Train/8/00008_00021_00014.png
12795,35,34,5,5,30,28,8,Train/8/00008_00021_00015.png
12796,37,35,6,5,32,29,8,Train/8/00008_00021_00016.png
12797,37,35,5,5,32,30,8,Train/8/00008_00021_00017.png
12798,40,38,5,5,34,32,8,Train/8/00008_00021_00018.png
12799,42,39,6,5,37,34,8,Train/8/00008_00021_00019.png
12800,42,41,5,6,37,36,8,Train/8/00008_00021_00020.png
12801,45,42,6,5,40,37,8,Train/8/00008_00021_00021.png
12802,46,45,5,6,41,40,8,Train/8/00008_00021_00022.png
12803,50,48,5,5,45,43,8,Train/8/00008_00021_00023.png
12804,53,51,6,6,48,46,8,Train/8/00008_00021_00024.png
12805,54,53,5,6,49,48,8,Train/8/00008_00021_00025.png
12806,58,55,6,6,52,50,8,Train/8/00008_00021_00026.png
12807,60,56,6,5,55,51,8,Train/8/00008_00021_00027.png
12808,70,65,7,6,64,60,8,Train/8/00008_00021_00028.png
12809,73,71,6,7,67,65,8,Train/8/00008_00021_00029.png
12810,30,26,6,5,25,21,8,Train/8/00008_00022_00000.png
12811,31,26,6,5,25,21,8,Train/8/00008_00022_00001.png
12812,30,26,5,5,24,21,8,Train/8/00008_00022_00002.png
12813,31,27,5,5,25,22,8,Train/8/00008_00022_00003.png
12814,33,28,6,5,27,23,8,Train/8/00008_00022_00004.png
12815,33,29,6,5,28,24,8,Train/8/00008_00022_00005.png
12816,33,31,6,6,28,25,8,Train/8/00008_00022_00006.png
12817,34,31,6,6,28,26,8,Train/8/00008_00022_00007.png
12818,35,32,6,5,29,26,8,Train/8/00008_00022_00008.png
12819,35,34,6,6,30,28,8,Train/8/00008_00022_00009.png
12820,35,34,5,6,30,29,8,Train/8/00008_00022_00010.png
12821,35,34,5,5,30,28,8,Train/8/00008_00022_00011.png
12822,36,35,5,6,30,29,8,Train/8/00008_00022_00012.png
12823,37,36,5,5,32,31,8,Train/8/00008_00022_00013.png
12824,39,38,6,6,34,33,8,Train/8/00008_00022_00014.png
12825,39,39,5,6,34,34,8,Train/8/00008_00022_00015.png
12826,41,39,6,5,36,34,8,Train/8/00008_00022_00016.png
12827,41,41,5,6,36,36,8,Train/8/00008_00022_00017.png
12828,44,43,5,6,39,38,8,Train/8/00008_00022_00018.png
12829,47,44,6,5,42,39,8,Train/8/00008_00022_00019.png
12830,48,47,5,5,43,41,8,Train/8/00008_00022_00020.png
12831,50,50,5,5,44,44,8,Train/8/00008_00022_00021.png
12832,52,53,5,6,47,48,8,Train/8/00008_00022_00022.png
12833,56,57,5,5,51,51,8,Train/8/00008_00022_00023.png
12834,60,59,6,5,55,54,8,Train/8/00008_00022_00024.png
12835,64,62,5,6,59,57,8,Train/8/00008_00022_00025.png
12836,68,65,7,6,62,60,8,Train/8/00008_00022_00026.png
12837,72,70,7,6,66,64,8,Train/8/00008_00022_00027.png
12838,81,82,8,7,74,75,8,Train/8/00008_00022_00028.png
12839,95,93,8,9,87,85,8,Train/8/00008_00022_00029.png
12840,33,32,6,5,28,27,8,Train/8/00008_00023_00000.png
12841,32,33,5,6,27,28,8,Train/8/00008_00023_00001.png
12842,32,32,5,5,27,27,8,Train/8/00008_00023_00002.png
12843,32,33,5,6,27,28,8,Train/8/00008_00023_00003.png
12844,34,35,5,6,29,30,8,Train/8/00008_00023_00004.png
12845,37,36,6,5,32,31,8,Train/8/00008_00023_00005.png
12846,36,37,5,6,31,32,8,Train/8/00008_00023_00006.png
12847,36,37,5,6,31,32,8,Train/8/00008_00023_00007.png
12848,37,37,6,6,32,32,8,Train/8/00008_00023_00008.png
12849,37,36,6,5,32,31,8,Train/8/00008_00023_00009.png
12850,36,37,5,6,31,32,8,Train/8/00008_00023_00010.png
12851,38,38,5,5,33,33,8,Train/8/00008_00023_00011.png
12852,39,39,6,6,34,34,8,Train/8/00008_00023_00012.png
12853,39,39,6,6,34,34,8,Train/8/00008_00023_00013.png
12854,39,38,6,5,34,33,8,Train/8/00008_00023_00014.png
12855,41,40,6,5,36,35,8,Train/8/00008_00023_00015.png
12856,40,40,5,5,35,35,8,Train/8/00008_00023_00016.png
12857,40,40,5,5,35,35,8,Train/8/00008_00023_00017.png
12858,42,43,5,6,37,38,8,Train/8/00008_00023_00018.png
12859,44,44,5,5,39,39,8,Train/8/00008_00023_00019.png
12860,45,45,6,6,40,40,8,Train/8/00008_00023_00020.png
12861,48,49,5,6,43,44,8,Train/8/00008_00023_00021.png
12862,48,49,5,6,43,44,8,Train/8/00008_00023_00022.png
12863,50,51,5,6,45,46,8,Train/8/00008_00023_00023.png
12864,53,52,6,5,48,47,8,Train/8/00008_00023_00024.png
12865,54,55,5,6,49,50,8,Train/8/00008_00023_00025.png
12866,55,56,5,6,50,51,8,Train/8/00008_00023_00026.png
12867,60,61,5,6,55,56,8,Train/8/00008_00023_00027.png
12868,63,63,6,6,58,58,8,Train/8/00008_00023_00028.png
12869,69,68,7,6,63,62,8,Train/8/00008_00023_00029.png
12870,33,32,6,5,28,27,8,Train/8/00008_00024_00000.png
12871,32,33,5,6,27,28,8,Train/8/00008_00024_00001.png
12872,34,34,6,6,29,29,8,Train/8/00008_00024_00002.png
12873,33,34,5,6,28,29,8,Train/8/00008_00024_00003.png
12874,35,35,5,5,30,30,8,Train/8/00008_00024_00004.png
12875,36,36,6,6,31,31,8,Train/8/00008_00024_00005.png
12876,35,36,5,6,30,31,8,Train/8/00008_00024_00006.png
12877,35,36,5,6,30,31,8,Train/8/00008_00024_00007.png
12878,35,35,5,5,30,30,8,Train/8/00008_00024_00008.png
12879,35,35,5,5,30,30,8,Train/8/00008_00024_00009.png
12880,36,36,5,5,31,31,8,Train/8/00008_00024_00010.png
12881,37,36,6,5,32,31,8,Train/8/00008_00024_00011.png
12882,40,40,5,5,35,35,8,Train/8/00008_00024_00012.png
12883,40,40,5,5,35,35,8,Train/8/00008_00024_00013.png
12884,43,43,6,6,38,38,8,Train/8/00008_00024_00014.png
12885,43,42,6,5,38,37,8,Train/8/00008_00024_00015.png
12886,45,45,6,6,40,40,8,Train/8/00008_00024_00016.png
12887,46,47,5,6,41,42,8,Train/8/00008_00024_00017.png
12888,46,46,5,5,41,41,8,Train/8/00008_00024_00018.png
12889,50,49,6,5,45,44,8,Train/8/00008_00024_00019.png
12890,50,49,6,5,45,44,8,Train/8/00008_00024_00020.png
12891,47,47,6,6,42,42,8,Train/8/00008_00024_00021.png
12892,46,47,5,6,41,42,8,Train/8/00008_00024_00022.png
12893,50,50,5,5,45,45,8,Train/8/00008_00024_00023.png
12894,51,50,6,5,46,45,8,Train/8/00008_00024_00024.png
12895,53,52,6,5,48,47,8,Train/8/00008_00024_00025.png
12896,55,54,6,5,50,49,8,Train/8/00008_00024_00026.png
12897,59,58,6,5,54,53,8,Train/8/00008_00024_00027.png
12898,60,60,5,5,55,55,8,Train/8/00008_00024_00028.png
12899,65,65,6,6,60,60,8,Train/8/00008_00024_00029.png
12900,25,26,5,6,20,21,8,Train/8/00008_00025_00000.png
12901,27,26,6,5,22,21,8,Train/8/00008_00025_00001.png
12902,27,27,6,5,22,21,8,Train/8/00008_00025_00002.png
12903,28,28,6,6,22,22,8,Train/8/00008_00025_00003.png
12904,28,28,6,5,23,22,8,Train/8/00008_00025_00004.png
12905,29,29,6,5,24,23,8,Train/8/00008_00025_00005.png
12906,30,29,6,5,25,24,8,Train/8/00008_00025_00006.png
12907,30,31,5,6,25,26,8,Train/8/00008_00025_00007.png
12908,30,31,5,6,25,26,8,Train/8/00008_00025_00008.png
12909,31,30,6,5,26,25,8,Train/8/00008_00025_00009.png
12910,30,31,5,6,25,26,8,Train/8/00008_00025_00010.png
12911,32,32,6,6,26,26,8,Train/8/00008_00025_00011.png
12912,33,32,6,5,28,27,8,Train/8/00008_00025_00012.png
12913,34,35,6,6,29,29,8,Train/8/00008_00025_00013.png
12914,34,36,5,6,29,30,8,Train/8/00008_00025_00014.png
12915,36,37,6,6,31,32,8,Train/8/00008_00025_00015.png
12916,36,37,5,6,30,32,8,Train/8/00008_00025_00016.png
12917,38,38,6,6,32,33,8,Train/8/00008_00025_00017.png
12918,38,38,6,6,33,33,8,Train/8/00008_00025_00018.png
12919,40,40,6,6,35,35,8,Train/8/00008_00025_00019.png
12920,41,41,6,6,36,36,8,Train/8/00008_00025_00020.png
12921,41,41,5,5,36,36,8,Train/8/00008_00025_00021.png
12922,43,43,6,6,38,38,8,Train/8/00008_00025_00022.png
12923,44,43,6,5,39,38,8,Train/8/00008_00025_00023.png
12924,45,45,6,5,40,39,8,Train/8/00008_00025_00024.png
12925,47,47,6,6,41,41,8,Train/8/00008_00025_00025.png
12926,47,47,5,5,42,42,8,Train/8/00008_00025_00026.png
12927,52,51,5,5,46,46,8,Train/8/00008_00025_00027.png
12928,54,53,5,5,49,48,8,Train/8/00008_00025_00028.png
12929,59,57,6,6,54,51,8,Train/8/00008_00025_00029.png
12930,25,27,5,6,20,22,8,Train/8/00008_00026_00000.png
12931,26,26,6,5,21,21,8,Train/8/00008_00026_00001.png
12932,26,28,5,6,21,23,8,Train/8/00008_00026_00002.png
12933,27,28,6,5,22,22,8,Train/8/00008_00026_00003.png
12934,27,28,5,5,21,22,8,Train/8/00008_00026_00004.png
12935,29,29,6,5,24,24,8,Train/8/00008_00026_00005.png
12936,30,31,6,6,25,26,8,Train/8/00008_00026_00006.png
12937,30,32,6,6,25,26,8,Train/8/00008_00026_00007.png
12938,31,31,6,5,25,25,8,Train/8/00008_00026_00008.png
12939,30,32,5,6,25,27,8,Train/8/00008_00026_00009.png
12940,32,33,5,6,26,28,8,Train/8/00008_00026_00010.png
12941,34,34,6,6,29,29,8,Train/8/00008_00026_00011.png
12942,34,35,6,6,29,29,8,Train/8/00008_00026_00012.png
12943,34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
12944,34,35,6,5,29,30,8,Train/8/00008_00026_00014.png
12945,35,36,6,5,30,31,8,Train/8/00008_00026_00015.png
12946,37,38,6,5,32,33,8,Train/8/00008_00026_00016.png
12947,38,40,6,6,33,35,8,Train/8/00008_00026_00017.png
12948,39,40,6,5,34,35,8,Train/8/00008_00026_00018.png
12949,39,41,5,5,34,36,8,Train/8/00008_00026_00019.png
12950,40,43,5,6,35,37,8,Train/8/00008_00026_00020.png
12951,41,43,5,6,36,38,8,Train/8/00008_00026_00021.png
12952,43,44,6,6,38,39,8,Train/8/00008_00026_00022.png
12953,43,44,5,5,37,39,8,Train/8/00008_00026_00023.png
12954,45,46,6,6,40,41,8,Train/8/00008_00026_00024.png
12955,48,50,6,6,43,45,8,Train/8/00008_00026_00025.png
12956,49,52,5,6,44,46,8,Train/8/00008_00026_00026.png
12957,52,54,6,6,47,49,8,Train/8/00008_00026_00027.png
12958,53,56,5,5,48,50,8,Train/8/00008_00026_00028.png
12959,57,58,6,5,51,52,8,Train/8/00008_00026_00029.png
12960,26,27,6,6,21,22,8,Train/8/00008_00027_00000.png
12961,27,27,6,5,21,21,8,Train/8/00008_00027_00001.png
12962,26,27,5,5,21,22,8,Train/8/00008_00027_00002.png
12963,27,28,5,6,22,23,8,Train/8/00008_00027_00003.png
12964,28,27,5,5,23,22,8,Train/8/00008_00027_00004.png
12965,30,29,6,6,25,24,8,Train/8/00008_00027_00005.png
12966,30,28,6,5,25,23,8,Train/8/00008_00027_00006.png
12967,30,29,6,6,25,24,8,Train/8/00008_00027_00007.png
12968,30,29,6,6,25,24,8,Train/8/00008_00027_00008.png
12969,29,28,5,5,24,23,8,Train/8/00008_00027_00009.png
12970,31,29,6,6,25,24,8,Train/8/00008_00027_00010.png
12971,31,29,6,5,26,24,8,Train/8/00008_00027_00011.png
12972,30,29,5,5,25,24,8,Train/8/00008_00027_00012.png
12973,31,30,6,5,26,24,8,Train/8/00008_00027_00013.png
12974,31,31,5,6,26,26,8,Train/8/00008_00027_00014.png
12975,31,31,5,6,26,26,8,Train/8/00008_00027_00015.png
12976,31,32,5,6,26,26,8,Train/8/00008_00027_00016.png
12977,32,31,5,5,27,26,8,Train/8/00008_00027_00017.png
12978,34,32,6,5,29,27,8,Train/8/00008_00027_00018.png
12979,34,33,5,5,29,28,8,Train/8/00008_00027_00019.png
12980,36,34,6,5,31,29,8,Train/8/00008_00027_00020.png
12981,38,36,6,6,33,31,8,Train/8/00008_00027_00021.png
12982,40,36,6,5,35,31,8,Train/8/00008_00027_00022.png
12983,42,37,6,5,37,32,8,Train/8/00008_00027_00023.png
12984,44,38,6,6,39,33,8,Train/8/00008_00027_00024.png
12985,45,38,6,5,40,33,8,Train/8/00008_00027_00025.png
12986,47,40,6,6,41,35,8,Train/8/00008_00027_00026.png
12987,47,41,5,6,42,36,8,Train/8/00008_00027_00027.png
12988,50,42,6,5,45,36,8,Train/8/00008_00027_00028.png
12989,52,45,6,6,47,39,8,Train/8/00008_00027_00029.png
12990,27,25,5,5,22,20,8,Train/8/00008_00028_00000.png
12991,28,26,6,5,23,20,8,Train/8/00008_00028_00001.png
12992,27,26,5,5,22,21,8,Train/8/00008_00028_00002.png
12993,29,27,6,6,23,22,8,Train/8/00008_00028_00003.png
12994,29,27,6,5,24,22,8,Train/8/00008_00028_00004.png
12995,29,28,5,6,24,23,8,Train/8/00008_00028_00005.png
12996,31,28,5,5,26,23,8,Train/8/00008_00028_00006.png
12997,31,29,5,6,26,24,8,Train/8/00008_00028_00007.png
12998,32,28,5,5,26,23,8,Train/8/00008_00028_00008.png
12999,33,30,6,6,28,25,8,Train/8/00008_00028_00009.png
13000,32,30,5,6,27,25,8,Train/8/00008_00028_00010.png
13001,32,29,5,5,27,24,8,Train/8/00008_00028_00011.png
13002,34,31,6,6,28,25,8,Train/8/00008_00028_00012.png
13003,34,32,5,6,28,26,8,Train/8/00008_00028_00013.png
13004,34,31,5,5,29,26,8,Train/8/00008_00028_00014.png
13005,34,31,5,5,29,26,8,Train/8/00008_00028_00015.png
13006,35,33,5,6,30,28,8,Train/8/00008_00028_00016.png
13007,36,34,5,6,31,28,8,Train/8/00008_00028_00017.png
13008,39,35,6,6,34,30,8,Train/8/00008_00028_00018.png
13009,39,36,5,6,34,31,8,Train/8/00008_00028_00019.png
13010,42,38,5,6,37,33,8,Train/8/00008_00028_00020.png
13011,45,39,6,6,39,34,8,Train/8/00008_00028_00021.png
13012,47,41,6,6,42,36,8,Train/8/00008_00028_00022.png
13013,47,40,5,5,42,35,8,Train/8/00008_00028_00023.png
13014,50,42,6,6,44,37,8,Train/8/00008_00028_00024.png
13015,53,44,6,6,47,39,8,Train/8/00008_00028_00025.png
13016,53,45,5,5,47,39,8,Train/8/00008_00028_00026.png
13017,56,48,5,6,50,43,8,Train/8/00008_00028_00027.png
13018,59,49,6,5,54,44,8,Train/8/00008_00028_00028.png
13019,63,52,5,5,57,47,8,Train/8/00008_00028_00029.png
13020,26,26,5,5,21,21,8,Train/8/00008_00029_00000.png
13021,26,26,5,5,21,21,8,Train/8/00008_00029_00001.png
13022,28,28,6,6,23,23,8,Train/8/00008_00029_00002.png
13023,28,28,5,5,23,23,8,Train/8/00008_00029_00003.png
13024,30,30,6,6,25,25,8,Train/8/00008_00029_00004.png
13025,32,32,6,6,27,27,8,Train/8/00008_00029_00005.png
13026,31,32,5,6,26,27,8,Train/8/00008_00029_00006.png
13027,33,33,5,5,28,28,8,Train/8/00008_00029_00007.png
13028,34,33,6,5,29,28,8,Train/8/00008_00029_00008.png
13029,35,35,6,6,30,30,8,Train/8/00008_00029_00009.png
13030,37,37,6,6,32,32,8,Train/8/00008_00029_00010.png
13031,38,38,6,6,33,33,8,Train/8/00008_00029_00011.png
13032,38,38,6,6,33,33,8,Train/8/00008_00029_00012.png
13033,40,40,6,6,35,35,8,Train/8/00008_00029_00013.png
13034,42,42,6,6,37,37,8,Train/8/00008_00029_00014.png
13035,44,44,5,5,39,39,8,Train/8/00008_00029_00015.png
13036,46,45,6,5,41,40,8,Train/8/00008_00029_00016.png
13037,46,46,5,5,41,41,8,Train/8/00008_00029_00017.png
13038,50,50,5,5,45,45,8,Train/8/00008_00029_00018.png
13039,52,53,5,6,47,48,8,Train/8/00008_00029_00019.png
13040,55,54,6,5,50,49,8,Train/8/00008_00029_00020.png
13041,60,59,6,5,55,54,8,Train/8/00008_00029_00021.png
13042,62,62,5,5,57,57,8,Train/8/00008_00029_00022.png
13043,67,68,6,7,61,62,8,Train/8/00008_00029_00023.png
13044,74,74,7,7,68,68,8,Train/8/00008_00029_00024.png
13045,80,80,7,7,73,73,8,Train/8/00008_00029_00025.png
13046,94,93,9,8,86,85,8,Train/8/00008_00029_00026.png
13047,104,105,10,10,95,96,8,Train/8/00008_00029_00027.png
13048,113,115,10,10,104,105,8,Train/8/00008_00029_00028.png
13049,147,148,13,12,135,136,8,Train/8/00008_00029_00029.png
13050,26,26,5,5,20,20,8,Train/8/00008_00030_00000.png
13051,27,26,6,5,21,20,8,Train/8/00008_00030_00001.png
13052,27,27,5,6,21,22,8,Train/8/00008_00030_00002.png
13053,28,26,6,5,22,21,8,Train/8/00008_00030_00003.png
13054,28,27,6,5,23,22,8,Train/8/00008_00030_00004.png
13055,27,28,5,6,22,23,8,Train/8/00008_00030_00005.png
13056,27,27,5,5,22,22,8,Train/8/00008_00030_00006.png
13057,29,28,6,6,23,23,8,Train/8/00008_00030_00007.png
13058,29,29,6,6,24,24,8,Train/8/00008_00030_00008.png
13059,29,29,6,5,24,23,8,Train/8/00008_00030_00009.png
13060,31,30,6,5,25,24,8,Train/8/00008_00030_00010.png
13061,30,31,5,6,24,25,8,Train/8/00008_00030_00011.png
13062,30,30,5,5,25,25,8,Train/8/00008_00030_00012.png
13063,32,31,6,5,26,25,8,Train/8/00008_00030_00013.png
13064,32,31,6,5,27,26,8,Train/8/00008_00030_00014.png
13065,33,32,6,6,28,27,8,Train/8/00008_00030_00015.png
13066,34,32,6,5,29,27,8,Train/8/00008_00030_00016.png
13067,35,34,6,6,30,29,8,Train/8/00008_00030_00017.png
13068,35,34,5,5,30,29,8,Train/8/00008_00030_00018.png
13069,36,36,5,6,31,31,8,Train/8/00008_00030_00019.png
13070,37,36,5,5,32,31,8,Train/8/00008_00030_00020.png
13071,38,38,5,5,33,32,8,Train/8/00008_00030_00021.png
13072,40,38,6,5,35,33,8,Train/8/00008_00030_00022.png
13073,41,40,5,5,36,35,8,Train/8/00008_00030_00023.png
13074,43,41,6,5,38,36,8,Train/8/00008_00030_00024.png
13075,45,43,6,5,39,37,8,Train/8/00008_00030_00025.png
13076,45,43,6,5,40,38,8,Train/8/00008_00030_00026.png
13077,48,45,6,5,42,40,8,Train/8/00008_00030_00027.png
13078,48,47,5,5,43,42,8,Train/8/00008_00030_00028.png
13079,51,50,6,6,46,45,8,Train/8/00008_00030_00029.png
13080,26,26,6,6,21,21,8,Train/8/00008_00031_00000.png
13081,27,26,6,5,22,21,8,Train/8/00008_00031_00001.png
13082,28,27,6,5,22,21,8,Train/8/00008_00031_00002.png
13083,27,29,5,6,22,23,8,Train/8/00008_00031_00003.png
13084,28,29,6,6,23,23,8,Train/8/00008_00031_00004.png
13085,28,29,5,6,23,24,8,Train/8/00008_00031_00005.png
13086,29,29,5,5,23,23,8,Train/8/00008_00031_00006.png
13087,30,29,5,5,24,24,8,Train/8/00008_00031_00007.png
13088,31,30,6,5,26,25,8,Train/8/00008_00031_00008.png
13089,31,31,6,5,26,25,8,Train/8/00008_00031_00009.png
13090,31,32,5,6,26,27,8,Train/8/00008_00031_00010.png
13091,33,33,6,6,28,28,8,Train/8/00008_00031_00011.png
13092,33,33,5,5,27,27,8,Train/8/00008_00031_00012.png
13093,33,34,5,5,28,28,8,Train/8/00008_00031_00013.png
13094,35,36,5,5,29,30,8,Train/8/00008_00031_00014.png
13095,37,38,6,6,32,33,8,Train/8/00008_00031_00015.png
13096,39,40,6,6,34,35,8,Train/8/00008_00031_00016.png
13097,41,42,6,6,36,37,8,Train/8/00008_00031_00017.png
13098,43,44,6,5,38,39,8,Train/8/00008_00031_00018.png
13099,44,47,6,6,39,41,8,Train/8/00008_00031_00019.png
13100,45,48,5,5,40,43,8,Train/8/00008_00031_00020.png
13101,49,52,6,6,44,47,8,Train/8/00008_00031_00021.png
13102,53,55,6,5,48,50,8,Train/8/00008_00031_00022.png
13103,57,60,5,5,52,55,8,Train/8/00008_00031_00023.png
13104,63,67,6,6,58,61,8,Train/8/00008_00031_00024.png
13105,73,76,7,7,67,70,8,Train/8/00008_00031_00025.png
13106,84,89,7,8,76,81,8,Train/8/00008_00031_00026.png
13107,90,96,8,9,82,88,8,Train/8/00008_00031_00027.png
13108,107,112,9,9,98,103,8,Train/8/00008_00031_00028.png
13109,137,145,12,13,126,133,8,Train/8/00008_00031_00029.png
13110,29,30,6,5,24,25,8,Train/8/00008_00032_00000.png
13111,30,31,6,6,24,26,8,Train/8/00008_00032_00001.png
13112,30,32,6,6,25,27,8,Train/8/00008_00032_00002.png
13113,30,31,6,5,25,26,8,Train/8/00008_00032_00003.png
13114,29,31,5,5,24,26,8,Train/8/00008_00032_00004.png
13115,31,31,6,5,25,26,8,Train/8/00008_00032_00005.png
13116,31,33,6,6,26,28,8,Train/8/00008_00032_00006.png
13117,31,32,6,5,26,27,8,Train/8/00008_00032_00007.png
13118,32,33,6,5,26,27,8,Train/8/00008_00032_00008.png
13119,31,34,5,6,26,29,8,Train/8/00008_00032_00009.png
13120,34,34,6,5,29,29,8,Train/8/00008_00032_00010.png
13121,35,37,5,6,29,31,8,Train/8/00008_00032_00011.png
13122,36,36,6,5,30,30,8,Train/8/00008_00032_00012.png
13123,36,36,6,5,31,31,8,Train/8/00008_00032_00013.png
13124,36,37,6,5,31,31,8,Train/8/00008_00032_00014.png
13125,38,38,6,6,32,33,8,Train/8/00008_00032_00015.png
13126,38,38,6,6,32,33,8,Train/8/00008_00032_00016.png
13127,37,39,5,6,32,34,8,Train/8/00008_00032_00017.png
13128,40,41,5,5,34,35,8,Train/8/00008_00032_00018.png
13129,41,42,5,5,35,36,8,Train/8/00008_00032_00019.png
13130,42,44,6,6,37,38,8,Train/8/00008_00032_00020.png
13131,43,44,5,6,37,39,8,Train/8/00008_00032_00021.png
13132,45,46,6,6,40,41,8,Train/8/00008_00032_00022.png
13133,47,47,5,5,41,42,8,Train/8/00008_00032_00023.png
13134,49,49,6,5,44,44,8,Train/8/00008_00032_00024.png
13135,50,51,6,5,45,45,8,Train/8/00008_00032_00025.png
13136,53,53,6,5,48,48,8,Train/8/00008_00032_00026.png
13137,57,57,6,5,52,52,8,Train/8/00008_00032_00027.png
13138,59,60,5,5,54,55,8,Train/8/00008_00032_00028.png
13139,63,64,6,6,57,58,8,Train/8/00008_00032_00029.png
13140,28,29,6,6,23,24,8,Train/8/00008_00033_00000.png
13141,28,28,6,5,23,23,8,Train/8/00008_00033_00001.png
13142,28,28,6,5,23,23,8,Train/8/00008_00033_00002.png
13143,29,29,6,6,23,24,8,Train/8/00008_00033_00003.png
13144,29,30,6,6,24,25,8,Train/8/00008_00033_00004.png
13145,29,30,5,5,23,24,8,Train/8/00008_00033_00005.png
13146,29,30,5,5,24,25,8,Train/8/00008_00033_00006.png
